date,1. open,2. high,3. low,4. close,5. volume
2020-11-19,528.51,539.5,524.0,537.61,14148355.0
2020-11-18,538.61,544.23,527.4,537.15,12773133.0
2020-11-17,542.1,543.85,532.1549,536.89,7800699.0
2020-11-16,526.9,545.98,526.2401,540.61,10344370.0
2020-11-13,545.0911,546.7499,522.37,531.88,8669058.0
2020-11-12,539.1569,550.64,532.64,538.27,9165875.0
2020-11-11,522.15,537.395,517.93,536.72,10118586.0
2020-11-10,544.26,544.26,505.13,510.8,16101680.0
2020-11-09,582.1,587.66,544.43,545.23,14574447.0
2020-11-06,564.39,583.55,555.8,582.48,9583732.0
2020-11-05,566.5,573.56,559.64,566.4,7975708.0
2020-11-04,535.57,553.1,533.475,551.77,10255732.0
2020-11-03,508.34,524.2,504.11,520.78,6822527.0
2020-11-02,506.31,513.4663,495.8,503.23,7491316.0
2020-10-30,514.0,517.455,492.0,501.36,10434900.0
2020-10-29,513.54,527.71,510.0,520.96,8002046.0
2020-10-28,527.92,530.4,504.36,505.08,9412952.0
2020-10-27,532.24,537.68,527.66,535.87,6262992.0
2020-10-26,537.08,547.7117,521.54,525.65,8422358.0
2020-10-23,538.0,543.73,531.65,543.61,5837107.0
2020-10-22,540.9,544.47,529.27,534.44,7261986.0
2020-10-21,545.0,551.66,539.1001,540.99,5489933.0
2020-10-20,543.34,551.99,540.2801,545.82,5730301.0
2020-10-19,556.115,559.3399,536.27,539.91,7451714.0
2020-10-16,561.47,564.86,551.7,552.46,6065990.0
2020-10-15,552.4272,560.23,550.71,558.8,6680628.0
2020-10-14,571.62,573.71,558.4,563.81,6916178.0
2020-10-13,571.86,573.9399,560.745,569.93,8615078.0
2020-10-12,559.58,573.88,556.5,569.04,10868595.0
2020-10-09,550.68,552.97,546.43,550.51,8672273.0
2020-10-08,563.0,563.38,550.32,553.55,9472522.0
2020-10-07,559.99,564.77,554.54,558.56,10452129.0
2020-10-06,553.2,565.68,546.6,549.46,19610496.0
2020-10-05,529.44,545.77,528.9106,545.7,11995457.0
2020-10-02,529.0,540.78,522.04,522.49,13812397.0
2020-10-01,550.32,550.5095,538.4301,544.58,13125059.0
2020-09-30,526.3,544.9,526.01,541.22,17229603.0
2020-09-29,517.5,537.71,517.33,529.03,15575124.0
2020-09-28,521.61,522.07,510.0,521.4,14345228.0
2020-09-25,497.9,515.34,489.83,514.95,14700407.0
2020-09-24,482.89,502.78,480.56,493.92,18281008.0
2020-09-23,503.02,509.08,483.17,484.95,16175308.0
2020-09-22,503.0,505.9199,486.222,505.51,16161302.0
2020-09-21,477.0,500.9,476.18,500.69,18026061.0
2020-09-18,503.75,505.3,479.55,487.57,17461548.0
2020-09-17,485.2894,503.59,481.39,498.54,19812794.0
2020-09-16,518.29,523.71,500.55,500.58,13939985.0
2020-09-15,531.2,531.95,513.11,519.64,18188914.0
2020-09-14,523.24,532.6,505.2457,514.89,30043624.0
2020-09-11,499.42,506.1,475.83,486.58,15923172.0
2020-09-10,519.57,522.61,486.68,492.47,17467111.0
2020-09-09,496.0,512.37,489.27,508.6,18404957.0
2020-09-08,469.38,502.0,468.17,476.52,19893237.0
2020-09-04,511.35,527.0,468.19,504.9,36592071.0
2020-09-03,553.1454,555.38,515.15,520.62,23628151.0
2020-09-02,588.15,589.0699,556.0,573.86,21850322.0
2020-09-01,539.2,559.75,537.46,552.84,12811849.0
2020-08-31,527.3114,543.0,521.51,534.98,12521030.0
2020-08-28,506.9965,525.92,505.7,525.91,13428963.0
2020-08-27,511.26,514.0,502.6573,505.13,7940073.0
2020-08-26,511.9694,514.7396,507.11,510.92,8031073.0
2020-08-25,505.23,510.45,502.95,510.0,7226920.0
2020-08-24,515.35,516.5,500.3,508.81,12264105.0
2020-08-21,488.07,512.3480000000002,487.8064,507.34,24996738.0
2020-08-20,479.0,495.0,475.15,485.64,23034656.0
2020-08-19,491.86,492.6,483.92,485.54,15565558.0
2020-08-18,498.0,499.84,483.45,490.43,12586155.0
2020-08-17,474.05,496.39,472.6876,493.48,15417858.0
2020-08-14,461.2,468.19,457.62,462.56,9160904.0
2020-08-13,461.84,468.87,454.23,457.72,9361489.0
2020-08-12,439.63,458.68,438.33,457.61,11623573.0
